document_hash,signature_length,signature_entropy,signature_skewness,signing_time_ms,key_strength,signature_algorithm,is_forged,forgery_type,entropy_length_ratio,length_normalized
9d7f2077f0ce081c8c7cfb4d36e9cd7089fa496a0876bbfdb2b8ad9c4fec2afa,256,7.29170581042011,-0.031646728515625,140.79032043222202,2048,RSA-PSS-SHA256,0,,0.028483225821953555,1.0703652245028341
2fcbc3e94472987347fd50368dd91fe752bc57d3eebb85e6f11fb253a283a10c,256,7.205378210927492,-0.02777099609375,128.7138910710072,2048,RSA-PSS-SHA256,0,,0.028146008636435516,1.0703652245028341
c3c6406fef2ad5b5c0f71fcc774bbecba2b64cfd62d54275dbc0c86ed9679201,256,7.12852441389348,-0.0113525390625,135.14832209451643,2048,RSA-PSS-SHA256,0,,0.027845798491771406,1.0703652245028341
9fcecc9c83bc2d5537474225dd87bd0a5a8daa4543ca337c176b56370c7c217c,256,7.1712803361103035,-0.01959228515625,127.78990328177542,2048,RSA-PSS-SHA256,0,,0.028012813812930873,1.0703652245028341
5e573b544b785ed61ae4d6d47f1ffdfc27ef5c00d4b52df8ac41ab03f6ef0ace,256,7.150147876992268,0.002471923828125,126.12326778005574,2048,RSA-PSS-SHA256,0,,0.027930265144501046,1.0703652245028341
634581a8f51329ca4d6e6b9eacdc0ac249e25e50c1fd34891957b758431d8e86,256,7.203700634588153,-0.01898193359375,173.03856261842537,2048,RSA-PSS-SHA256,0,,0.028139455603859973,1.0703652245028341
8248e567019ca1ce0efc2d4de67ca0e253bcc80c5a3fed5c6e45aabf0006928d,128,6.570159765557392,0.0477294921875,172.87679556481984,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.051329373168417125,0.5351826122514171
d575a4316db34b71f4752c31ebda0d432c50cc79ee4e840439b335f17608c2a3,256,7.167586913893479,-0.014556884765625,177.27961426572693,2048,RSA-PSS-SHA256,1,document_mismatch,0.027998386382396403,1.0703652245028341
1f008b189c6bc462904cdd0b0078c1e9e99e07bf900e622c51b6b6b40cf98400,256,7.20488720694674,-0.037078857421875,166.37204330299363,2048,RSA-PSS-SHA256,1,document_mismatch,0.028144090652135703,1.0703652245028341
bca9c04a2c2ccc8ded57571329e19d55b2107702588bf79889a09c04c7c9176e,128,6.529182324168044,0.0240478515625,168.3754215108855,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.051009236907562844,0.5351826122514171
2cd82bb07a236abcbcd530be50c381f60f158cd8b1e28f533ba2ae18e967e29f,256,7.184889490232819,0.0159912109375,153.64421028926358,2048,RSA-PSS-SHA256,1,document_mismatch,0.02806597457122195,1.0703652245028341
816f2b46f1b786f4e3e2fb3ef3328e49fe351f40b0a80678f6ff2865a4b69f7f,256,7.140963269538146,-0.0211181640625,147.1312493191021,2048,RSA-PSS-SHA256,0,,0.027894387771633382,1.0703652245028341
73c4af4154ea5666732589885224b68970d64ada93ef1ff54e5c19ae9cf87eb3,248,7.171622923150521,0.033990675403225756,22.458590422657654,2048,RSA-PSS-SHA256,1,random,0.028917834367542423,1.0369163112371205
751d932511cc5ebf1206ae1a0096bd243aeea07d6aabcf9f8de6c2659fe14c61,256,7.126609472504132,-0.015289306640625,133.9451539251077,2048,RSA-PSS-SHA256,0,,0.027838318251969266,1.0703652245028341
1f151c2a80caf3cccf943e80e3e7b99fa37bc8950d665b3d63c4a8c20f7928d8,128,6.550704882778696,0.06915283203125,142.71762469016716,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.05117738189670856,0.5351826122514171
22ba7e6911fb4ae148c759b290694dd99ffb906ecf0e739d335e324c842874e2,256,7.160808251809458,0.022003173828125,167.1390922582861,2048,RSA-PSS-SHA256,1,document_mismatch,0.027971907233630695,1.0703652245028341
464ef9ff46b8753ca1b11549c99658f1d38622402977562855b52b6af67ca2c1,256,7.197803075977501,0.023284912109375,163.77891115964212,2048,RSA-PSS-SHA256,0,,0.028116418265537114,1.0703652245028341
c7074a6a1bdcf6c6b9246c8e683c9367deb85a4b707b7d76152f6b060a8ba019,128,6.529182324168044,0.0343017578125,153.6125909467132,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.051009236907562844,0.5351826122514171
41e99ea477af874e16ca44c4a07ec774e337b2c8d31058d953dee9fd30959c4e,256,7.111475476484884,0.03515625,168.85713363991866,2048,RSA-PSS-SHA256,1,tampered,0.027779201080019078,1.0703652245028341
f13f80415ca9480d2a2c5f9ee4ca651b582993b86ae7f4e47669bbfe738846c7,256,7.196921972504132,-0.00506591796875,171.07010356805495,2048,RSA-PSS-SHA256,1,tampered,0.028112976455094266,1.0703652245028341
6ce2bee974f58803bd8759bc8b08f1c637c9ceb4026f6927f45998f8d9b67fcc,128,6.466682324168044,-0.01275634765625,123.58077184378642,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.050520955657562844,0.5351826122514171
c736fb212ebfda3f9cee292be27653bea17eb177c759f76f8dd83ac44fc6a3b4,256,7.112119214908246,0.0557861328125,152.13785012261098,2048,RSA-PSS-SHA256,1,document_mismatch,0.027781715683235335,1.0703652245028341
6262012042f88f6bb279221578eb1aad00c0251d6789221284d1e343cb37f632,128,6.492034765557392,-0.04248046875,170.50608621648388,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.050719021605917125,0.5351826122514171
9fb21aafbf69dd8e0e3e677a58a467f9071b123359e8395a95ba91134d5583e0,256,7.164400769538145,-0.09051513671875,148.56983518402242,2048,RSA-PSS-SHA256,1,document_mismatch,0.02798594050600838,1.0703652245028341
d6fcd850e8301448124b343e7b5223bca6b9e43c3e142b5d14d04f94e7e8b839,256,7.107001855282826,-0.013427734375,187.27030925334373,2048,RSA-PSS-SHA256,1,document_mismatch,0.02776172599719854,1.0703652245028341
bba428ecb9cbe9ed8a0e6528ef7315b5e8ea666501287e3821fd922218490f99,128,6.613204882778696,0.04931640625,138.82802709138412,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.05166566314670856,0.5351826122514171
184da039a2fb33fc0d0068c80dc0cb2f7ea144fef4b25f9d2084e8d4ef635368,256,7.171569531114784,-0.000152587890625,177.24755135108165,2048,RSA-PSS-SHA256,1,tampered,0.028013943480917125,1.0703652245028341
b9e3fb16e648940a4aa6c4b9b888a5d66afa67007c1d1457b2544ea12564bbfa,256,7.191278052824224,-0.04296875,168.75376519996786,2048,RSA-PSS-SHA256,1,tampered,0.028090929893844624,1.0703652245028341
f01abf8928cd64c4b0619f2dd996ee50f943db6a7bace2ebfd5e807a36cb11ea,128,6.575277125182811,-0.06793212890625,94.98660770782485,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.05136935254049071,0.5351826122514171
2fcf124b3bf1e44d664b8441c45b3843f250cc4dd87bbdacdf5e2a3d6f0f1859,256,7.189210376992268,0.064697265625,163.20876266171925,2048,RSA-PSS-SHA256,1,document_mismatch,0.028082853035126046,1.0703652245028341
6c4d90343f8238f1d08288197182d04e452a3b7f7ea7561ae764dffdbd56e8bb,256,7.289010670045528,0.03033447265625,143.31466078464584,2048,RSA-PSS-SHA256,0,,0.028472697929865343,1.0703652245028341
0e763632401b87c5b9ed464435e85940b6a11cf35be31ab1658094658487445b,256,7.263404589725436,-0.042816162109375,132.16457918795015,2048,RSA-PSS-SHA256,0,,0.028372674178614984,1.0703652245028341
1bce0d08e1a5f94b10b4e62641533e5b46f01581712e50c2f0c3c1b1644fed43,256,7.214071814400863,0.007781982421875,145.4384238340946,2048,RSA-PSS-SHA256,0,,0.02817996802500337,1.0703652245028341
c9b106473af1a72ff4b6a644b27d76ce5acca07d5e2ad36de07717caa0e91fc9,128,6.597579882778696,-0.08367919921875,122.98464121589939,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.05154359283420856,0.5351826122514171
51808f9484db23b0a838c74107bf28f8069ed449ad773a715ee443a43ccdf0aa,256,7.107001855282827,-0.0291748046875,107.78765428045713,2048,RSA-PSS-SHA256,0,,0.027761725997198543,1.0703652245028341
84f630fec58d7364a6f16ffda1c184ae0a548a91793815c86faba25fc8dd4ff0,256,7.204734472504132,0.015106201171875,141.8739822939308,2048,RSA-PSS-SHA256,0,,0.028143494033219266,1.0703652245028341
1ab54f8baea7d7a8b703d05a8bfe4fcecc530d9ebfb78cdcf9fd2351d9187e26,256,7.214071814400862,0.02899169921875,135.6499036038125,2048,RSA-PSS-SHA256,1,document_mismatch,0.028179968025003367,1.0703652245028341
06d86e29bbe72b40dc0ee8bf85b2ba4414969c4f96e712f803b2b8e26b7692f0,256,7.184245751809458,-0.0452880859375,152.6347175240384,2048,RSA-PSS-SHA256,0,,0.028063459968005695,1.0703652245028341
28e8916c5e1c5e68a28fcb3bbef7878f12f5ea2570ebe489713bfb42b5d145c8,256,7.117373035095536,-0.01220703125,144.9215490907022,2048,RSA-PSS-SHA256,0,,0.027802238418341937,1.0703652245028341
c8fb8f166420d24c035ea38c02a7181aeb03916ab920ae530c5e901423b7de8d,256,7.107001855282826,-0.012939453125,131.26989767586542,2048,RSA-PSS-SHA256,0,,0.02776172599719854,1.0703652245028341
e1cdff7409c3c9c4129f298b8b835c8b7adbaa6be8d59c09ac1e71a0f345f6bf,256,7.142234472504132,-0.054931640625,166.24837166343877,2048,RSA-PSS-SHA256,1,document_mismatch,0.027899353408219266,1.0703652245028341
5bb01b4a1da194e86c37a30c45a4b14f45880a941153a11c8cebb2dba0215852,256,7.175009314400862,0.0108642578125,148.75849389378575,2048,RSA-PSS-SHA256,1,document_mismatch,0.028027380134378367,1.0703652245028341
dd62454c74a0385531cd917de711cd7ec43f031f0db73430a02f2c76d38b4d5c,250,7.058954722591263,0.01259374999999996,386.5910199119572,2048,RSA-PSS-SHA256,1,random,0.028235818890365052,1.0452785395535489
1c8e4f21c79c1c447ce05e6a899e65b7e8d28a58633661c39de2298851d49fe4,256,7.247779589725435,0.01507568359375,140.28675048682555,2048,RSA-PSS-SHA256,1,document_mismatch,0.02831163902236498,1.0703652245028341
2e7b2c4bc0a642c8dfd055efc141c0ab880d6bb70560eba284b5aafd9a691a17,128,6.671875,0.01104736328125,131.3928561211558,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.0521240234375,0.5351826122514171
0f82071a7de3bd04f7c9708e85726778d5c69b4cf7d516644cddefa73ab06e82,254,7.108417068508613,-0.07993971456692917,31.50835177315852,2048,RSA-PSS-SHA256,1,random,0.02798589397050635,1.0620029961864057
76e6da3a7c90c285e924a730252f34293c0b3671981844ea317235a2c9507669,256,7.161451990232819,0.03240966796875,123.71468410194416,2048,RSA-PSS-SHA256,0,,0.02797442183684695,1.0703652245028341
44a52aab6b3015c333e50915def8bf77fcb14ae1997f4e93b5aa808243e28654,256,7.058956556804977,-0.09478759765625,136.69830706026107,2048,RSA-PSS-SHA256,0,,0.02757404905001944,1.0703652245028341
544e30b1a4cde9112539b6ba2aabbf31894f12023985ceba974a338ec1e81e6d,248,7.122168638850157,0.0011970766129032473,29.374594353397846,2048,RSA-PSS-SHA256,1,random,0.028718421930847407,1.0369163112371205
d11d0aba999877c2fcf53f10099028fa193eeb9a11501f532032e38e2c5a947c,256,7.11201831042011,-0.02728271484375,185.09899013793813,2048,RSA-PSS-SHA256,0,,0.027781321525078555,1.0703652245028341
ee2826c178bbf04808433d0e368ccbec246782e9c0bd84ae0c4b0827caabd12d,256,7.101748035095536,0.0238037109375,116.12357224789275,2048,RSA-PSS-SHA256,1,document_mismatch,0.027741203262091937,1.0703652245028341
84202509b799d8163bf7b77ae4cbeb5c437b3edbfe0e1fe7e999a3c82076407a,256,7.156978369030762,-0.010040283203125,162.70357519794268,2048,RSA-PSS-SHA256,0,,0.027956946754026414,1.0703652245028341
4ce306d3eb00f29275a32d51bd7b343880be771e4dc8fc214e1048a812014d3b,256,7.265319531114784,-0.00653076171875,150.22338654198455,2048,RSA-PSS-SHA256,1,tampered,0.028380154418417125,1.0703652245028341
0631a91ba18cdac1b3a609eac8b40ffcacedcce33e875b312462d1caf3e31c62,256,7.194616931622166,0.013702392578125,112.28267702232895,2048,RSA-PSS-SHA256,1,tampered,0.028103972389149086,1.0703652245028341
f1213b4938d6cd7ef298f283c39258d108433a00ec24180a672135adfc3e331a,256,7.141844373011514,-0.039520263671875,159.822935757495,2048,RSA-PSS-SHA256,1,tampered,0.027897829582076226,1.0703652245028341
d5e2940cef0a3d81249480587df25925da12a796ceeb2554dc24e92416c28d48,256,7.232645593706189,-0.070220947265625,141.8345673120673,2048,RSA-PSS-SHA256,0,,0.0282525218504148,1.0703652245028341
fdcd8e91b0645269d27a47ec7ef5738f15249414ce32fa631faf3c8a0a209e4a,256,7.152062818381615,-0.027862548828125,124.53026675772668,2048,RSA-PSS-SHA256,0,,0.027937745384303183,1.0703652245028341
2d236e8bcff0f77fecd5c7cead446d3eb86b2eff1367f2f5ebc1ea766ae0a1dc,256,7.126219373011515,-0.051055908203125,141.4900764573534,2048,RSA-PSS-SHA256,1,document_mismatch,0.02783679442582623,1.0703652245028341
08b488a6cdbab73f246b3fb8c1dbaa9c922a7af5e099e949cf06aa6dd0d7da3d,256,7.170535693198805,0.000457763671875,142.31315037756755,2048,RSA-PSS-SHA256,0,,0.028009905051557833,1.0703652245028341
51133eee1f7a82d8839cbc405f39db4467bc9262ce18d62bb8c7af07608551bd,256,7.096595119396381,0.009246826171875,121.36329216600663,2048,RSA-PSS-SHA256,1,document_mismatch,0.027721074685142115,1.0703652245028341
631910b628d8bd5204af72c0c5a7540d3464cc36eac5e0eeac18eb355e3895ab,128,6.460784765557392,0.00921630859375,134.29573673349836,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.050474880980917125,0.5351826122514171
5ae64a0751a77e72efe7e9aaf681a813ae196e4a76ea07910e7fdc7a6c9f3d43,256,7.191668152316841,-0.005645751953125,157.22478235462302,2048,RSA-PSS-SHA256,0,,0.02809245371998766,1.0703652245028341
6d95f0efe54395dc94e5457787368162da15073963bff8582271d2db873f90a8,256,7.196921972504132,0.01641845703125,156.13714420455733,2048,RSA-PSS-SHA256,0,,0.028112976455094266,1.0703652245028341
78896de8752dbd405f9193dadb88733a6caf8f9a9d08d54ac2ae07cc46bba2d5,256,7.25176220694674,0.013763427734375,150.27805001543442,2048,RSA-PSS-SHA256,0,,0.028327196120885703,1.0703652245028341
712acd09990fae0e72ed9111f04b0483c59360d801aee7792add2e7571301b64,256,7.085632031114784,0.009002685546875,115.35053904703778,2048,RSA-PSS-SHA256,0,,0.027678250121542125,1.0703652245028341
725dd222cd2129dfbd603cb174fc9920ac3f014612b8ef1a1ed8c0e1d3d23481,251,7.180036420483048,-0.041116782868525936,16.44412884460623,2048,RSA-PSS-SHA256,1,random,0.028605722790769113,1.049459653711763
2dedc6a5f8349d2b143c4c3c2676dd0b854d28de47f5029313ca5cd2f1abc446,251,7.208901410514271,0.010582669322709126,23.138704544080127,2048,RSA-PSS-SHA256,1,random,0.02872072275105287,1.049459653711763
e80dcecefe1ac4e3cee13b1cbadb81b708cd68cf364fcd20031bb5e4864980ee,256,7.12479543560292,-0.024169921875,183.16490741287578,2048,RSA-PSS-SHA256,0,,0.027831232170323905,1.0703652245028341
1744201704932ccc290e31427ec15692e85e8c9c527ce58ec838a67b3714d365,256,7.288909765557392,-0.01177978515625,196.10689775512608,2048,RSA-PSS-SHA256,0,,0.028472303771708563,1.0703652245028341
6acead4df62fb11f64d26d5160006379e72e56eddb79412b90549cf51c1e5b67,256,7.032960376992268,-0.016448974609375,151.75626914167117,2048,RSA-PSS-SHA256,0,,0.027472501472626046,1.0703652245028341
0ba53349fe34fe1742def4458fdb857682442d9a6e6905b56ac08adf5963bb74,256,7.136336913893478,0.00067138671875,139.70554466790347,2048,RSA-PSS-SHA256,1,tampered,0.0278763160698964,1.0703652245028341
a991bedba68cd5e7bda610528ffbdc80315b47b0215e254e323c17fbb45978e0,128,6.617034765557392,-0.06915283203125,131.5069152111245,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.051695584105917125,0.5351826122514171
4fed88ea3291a7206e44b102c308ed89936d62089a81f704059fb13b81462638,256,7.239967089725436,0.04083251953125,94.9810844067072,2048,RSA-PSS-SHA256,0,,0.028281121444239984,1.0703652245028341
e5ceda5cfcd477c181fb5fb318ebf54e345f7f42eb33922d8181c0c5aa736021,256,7.189109472504132,0.070953369140625,142.56697191515642,2048,RSA-PSS-SHA256,0,,0.028082458876969266,1.0703652245028341
5da6068d2353921f2fecb3f7e63ed05340b5cd6f3d9b63cad72053590cb29686,254,7.150759145288784,-0.004798228346456712,14.648003952073863,2048,RSA-PSS-SHA256,1,random,0.028152595060192066,1.0620029961864057
c1df3f8193ba874e40207f5bcdef8f4675c995906f48e5504e97eaae30f16cd4,256,7.233679431622167,-0.00750732421875,155.3309993980715,2048,RSA-PSS-SHA256,1,tampered,0.02825656027977409,1.0703652245028341
815588d4dad0325d601cda511d083bed2281233a59b992b5e98ac4396dceff43,128,6.47051220694674,0.02899169921875,186.92969798004574,1024,RSA-PKCS1v15-SHA1,1,weak_params,0.050550876616771406,0.5351826122514171
4c9e89b6ec6e9a32b069d2074cbb21f98f7ea1d169f13cb7da8c592b4867ecf7,256,7.114814355282826,0.0067138671875,168.07867697564566,2048,RSA-PSS-SHA256,0,,0.02779224357532354,1.0703652245028341
df998a33c31458009d4f8a02b4b339c39c8907d059b036a9b578e589cc050e6d,256,7.22139331042011,-0.017578125,158.80642149691084,2048,RSA-PSS-SHA256,0,,0.028208567618828555,1.0703652245028341
4a3cbca96a0215f9609ab2c75542eef251b0c8eeb4edcfbab8afa4c7d1fa32a7,255,7.235831170182144,-0.02276348039215681,20.597876525297675,2048,RSA-PSS-SHA256,1,random,0.028375808510518213,1.06618411034462
c1a3f7c02df8115ab8f6241dfe2688fe1183e976e42f911b7b38e36f2a4d77ee,256,7.192058251809458,-0.06280517578125,115.19805982165198,2048,RSA-PSS-SHA256,1,document_mismatch,0.028093977546130695,1.0703652245028341
b18b72d8237d67a1dcdaae5b31b883ae42d26aa1d87d014813552802e7183d10,254,7.2403453165571445,0.008243110236220375,574.8399761332706,2048,RSA-PSS-SHA256,1,random,0.028505296521878522,1.0620029961864057
d80b72dd9e80bf16fda82453272201bac443e8a38c5b6fbe0f0d950530c4bebc,256,7.203853369030762,-0.026702880859375,153.92385737699067,2048,RSA-PSS-SHA256,1,tampered,0.028140052222776414,1.0703652245028341
6b40cb0d9d2204177ee74bd1d517df6c10c34b1c413d753615aa0c03ad32eb08,256,7.13260793560292,-0.096954345703125,120.10326076416871,2048,RSA-PSS-SHA256,0,,0.027861749748448905,1.0703652245028341
8b7e9cc2e388c612e8b1a0d2538008de8733656e607e6c8d0aa1cc545a633d58,256,7.164400769538145,0.0125732421875,147.72273730715062,2048,RSA-PSS-SHA256,0,,0.02798594050600838,1.0703652245028341
